Home Team Previous Season Win Pctg,Home Team Current Season Win Pctg,Visiting Team Previous Season Win Pctg,Visiting Team Current Season Win Pctg,gameDate,Home Team,Visiting Team,"Winner: 0 Home, 1Visiting"
0.4756,0.415385,0.5732,0.587302,2022-03-21,ANA,NSH,1
0.5366,0.412698,0.5,0.31746,2022-03-22,DET,PHI,0
0.5854,0.365079,0.4634,0.625,2022-03-22,NJD,NYR,0
0.4146,0.409091,0.4756,0.5625,2022-02-17,NYI,BOS,0
0.5732,0.609375,0.3902,0.5,2022-03-22,PIT,CBJ,0
0.6585,0.538462,0.4878,0.564516,2022-03-22,WSH,STL,1
0.4268,0.666667,0.4146,0.629032,2022-03-22,CAR,TBL,0
0.4512,0.564516,0.3293,0.546875,2022-03-22,DAL,EDM,0
0.4878,0.603175,0.622,0.444444,2022-03-22,CGY,SJS,1
0.561,0.538462,0.5732,0.578125,2022-03-22,LAK,NSH,0
0.5488,0.359375,0.5732,0.6,2022-03-23,BUF,PIT,0
0.3659,0.634921,0.5854,0.359375,2022-03-23,TOR,NJD,0
0.5244,0.703125,0.5976,0.476923,2022-03-23,COL,VAN,1
0.4756,0.409091,0.6341,0.359375,2022-03-23,ANA,CHI,1
0.4756,0.625,0.4146,0.619048,2022-03-24,BOS,TBL,0
0.4756,0.265625,0.3902,0.68254,2022-03-24,MTL,FLA,1
0.4146,0.442623,0.5366,0.349206,2022-03-22,NYI,OTT,0
0.4268,0.65625,0.4512,0.571429,2022-03-24,CAR,DAL,1
0.4878,0.555556,0.5,0.328125,2022-03-24,STL,PHI,1
0.4634,0.612903,0.5976,0.469697,2022-03-24,MIN,VAN,0
0.3293,0.553846,0.622,0.4375,2022-03-24,EDM,SJS,0
0.561,0.530303,0.6341,0.369231,2022-03-24,LAK,CHI,1
0.5488,0.353846,0.6585,0.545455,2022-03-25,BUF,WSH,1
0.4634,0.630769,0.5732,0.590909,2022-03-25,NYR,PIT,0
0.5244,0.707692,0.5,0.323077,2022-03-25,COL,PHI,0
0.4756,0.630769,0.4146,0.444444,2022-03-26,BOS,NYI,0
0.4756,0.276923,0.3659,0.625,2022-03-26,MTL,TOR,0
0.5366,0.353846,0.3902,0.6875,2022-03-26,OTT,FLA,1
0.5366,0.4,0.4146,0.625,2022-03-26,DET,TBL,1
0.6585,0.552239,0.5854,0.353846,2022-03-26,WSH,NJD,0
0.4878,0.546875,0.4268,0.661538,2022-03-26,STL,CAR,1
0.4512,0.5625,0.5976,0.477612,2022-03-26,DAL,VAN,1
0.4634,0.619048,0.3902,0.484848,2022-03-26,MIN,CBJ,0
0.4878,0.615385,0.3293,0.545455,2022-03-26,CGY,EDM,0
0.622,0.446154,0.4756,0.402985,2022-03-26,SJS,ANA,0
0.3659,0.630769,0.3902,0.676923,2022-03-27,TOR,FLA,0
0.5854,0.363636,0.4756,0.272727,2022-03-27,NJD,MTL,0
0.4146,0.4375,0.4146,0.630769,2022-03-27,NYI,TBL,1
0.4634,0.636364,0.5488,0.348485,2022-03-27,NYR,BUF,0
0.5732,0.597015,0.5366,0.393939,2022-03-27,PIT,DET,0
0.5732,0.575758,0.5,0.318182,2022-03-27,NSH,PHI,0
0.4634,0.625,0.5244,0.69697,2022-03-27,MIN,COL,0
0.6585,0.544118,0.4268,0.666667,2022-03-28,WSH,CAR,1
0.6341,0.358209,0.5488,0.358209,2022-03-28,CHI,BUF,1
0.4878,0.553846,0.5976,0.470588,2022-03-28,STL,VAN,0
0.4756,0.621212,0.3659,0.636364,2022-03-29,BOS,TOR,1
0.4146,0.636364,0.4268,0.656716,2022-03-29,TBL,CAR,0
0.3902,0.681818,0.4756,0.268657,2022-03-29,FLA,MTL,0
0.5732,0.588235,0.4634,0.641791,2022-03-29,PIT,NYR,1
0.3902,0.477612,0.4146,0.446154,2022-03-29,CBJ,NYI,1
0.5732,0.58209,0.5366,0.348485,2022-03-29,NSH,OTT,0
0.4634,0.630769,0.5,0.313433,2022-03-29,MIN,PHI,0
0.4878,0.606061,0.5244,0.701493,2022-03-29,CGY,COL,1
0.4756,0.397059,0.4512,0.569231,2022-03-29,ANA,DAL,1
0.5366,0.38806,0.4634,0.647059,2022-03-30,DET,NYR,1
0.3293,0.558824,0.561,0.521739,2022-03-30,EDM,LAK,0
0.5976,0.463768,0.4878,0.560606,2022-03-30,VAN,STL,1
0.4756,0.626866,0.5854,0.358209,2022-03-31,BOS,NJD,0
0.3902,0.686567,0.6341,0.352941,2022-03-31,FLA,CHI,0
0.4146,0.454545,0.3902,0.470588,2022-03-31,NYI,CBJ,0
0.4268,0.661765,0.4756,0.264706,2022-03-31,CAR,MTL,0
0.4634,0.621212,0.5732,0.594203,2022-03-31,MIN,PIT,1
0.5244,0.705882,0.622,0.432836,2022-03-31,COL,SJS,0
0.4878,0.597015,0.561,0.528571,2022-03-31,CGY,LAK,1
0.4756,0.391304,0.4512,0.575758,2022-03-31,ANA,DAL,1
0.5488,0.362319,0.5732,0.573529,2022-04-01,BUF,NSH,0
0.5366,0.382353,0.5366,0.358209,2022-04-01,DET,OTT,1
0.4146,0.641791,0.6341,0.347826,2022-04-01,TBL,CHI,0
0.4634,0.637681,0.4146,0.462687,2022-04-01,NYR,NYI,1
0.3293,0.565217,0.4878,0.552239,2022-04-01,EDM,STL,0
0.4756,0.632353,0.3902,0.463768,2022-04-02,BOS,CBJ,0
0.4146,0.632353,0.4756,0.275362,2022-04-02,TBL,MTL,1
0.5854,0.352941,0.3902,0.691176,2022-04-02,NJD,FLA,1
0.5,0.308824,0.3659,0.647059,2022-04-02,PHI,TOR,1
0.4268,0.652174,0.4634,0.626866,2022-04-02,CAR,MIN,1
0.5732,0.571429,0.6585,0.529412,2022-02-15,NSH,WSH,1
0.5244,0.710145,0.5732,0.585714,2022-04-02,COL,PIT,0
0.4878,0.588235,0.4878,0.558824,2022-04-02,CGY,STL,1
0.622,0.426471,0.4512,0.58209,2022-04-02,SJS,DAL,1
0.5488,0.357143,0.3902,0.695652,2022-04-03,BUF,FLA,1
0.5366,0.367647,0.5366,0.376812,2022-04-03,OTT,DET,0
0.5854,0.347826,0.4146,0.470588,2022-04-03,NJD,NYI,1
0.4634,0.628571,0.5,0.318841,2022-04-03,NYR,PHI,1
0.6585,0.536232,0.4634,0.632353,2022-04-03,WSH,MIN,1
0.4756,0.394366,0.3293,0.571429,2022-04-03,ANA,EDM,1
0.4146,0.623188,0.3659,0.652174,2022-04-04,TBL,TOR,1
0.3902,0.457143,0.4756,0.637681,2022-04-04,CBJ,BOS,1
0.561,0.527778,0.4878,0.594203,2022-04-04,LAK,CGY,1
0.5488,0.366197,0.4268,0.642857,2022-04-05,BUF,CAR,0
0.4756,0.271429,0.5366,0.376812,2022-04-05,MTL,OTT,1
0.5366,0.385714,0.4756,0.628571,2022-04-05,DET,BOS,0
0.3902,0.7,0.3659,0.642857,2022-04-05,FLA,TOR,0
0.5854,0.342857,0.4634,0.633803,2022-04-05,NJD,NYR,1
0.5,0.314286,0.3902,0.464789,2022-04-05,PHI,CBJ,1
0.5732,0.577465,0.5244,0.714286,2022-04-05,PIT,COL,1
0.5732,0.57971,0.4634,0.623188,2022-04-05,NSH,MIN,0
0.4512,0.57971,0.4146,0.463768,2022-04-05,DAL,NYI,0
0.622,0.42029,0.3293,0.577465,2022-04-05,SJS,EDM,1
0.6585,0.542857,0.4146,0.614286,2022-04-06,WSH,TBL,0
0.4756,0.388889,0.4878,0.6,2022-04-06,ANA,CGY,1
0.5366,0.365854,0.5854,0.326087,2022-02-07,OTT,NJD,0
0.4634,0.638889,0.5732,0.569444,2022-04-07,NYR,PIT,0
0.4268,0.647887,0.5488,0.361111,2022-04-07,CAR,BUF,0
0.3902,0.458333,0.5,0.323944,2022-04-07,CBJ,PHI,1
0.4512,0.571429,0.3659,0.647887,2022-04-07,DAL,TOR,1
0.561,0.520548,0.3293,0.583333,2022-04-07,LAK,EDM,1
0.622,0.414286,0.4878,0.605634,2022-04-07,SJS,CGY,1
0.4146,0.605634,0.4756,0.633803,2022-04-08,TBL,BOS,1
0.3902,0.704225,0.5488,0.356164,2022-04-08,FLA,BUF,0
0.4268,0.638889,0.4146,0.471429,2022-04-08,CAR,NYI,1
0.4878,0.577465,0.4634,0.614286,2022-04-08,STL,MIN,0
0.3659,0.652778,0.4756,0.277778,2022-04-09,TOR,MTL,0
0.5366,0.388889,0.3902,0.465753,2022-04-09,DET,CBJ,1
0.4634,0.643836,0.5366,0.366197,2022-04-09,NYR,OTT,0
0.5,0.319444,0.4756,0.39726,2022-04-09,PHI,ANA,1
0.5732,0.561644,0.6585,0.549296,2022-04-09,PIT,WSH,1
0.4878,0.583333,0.4146,0.464789,2022-04-09,STL,NYI,0
0.5732,0.577465,0.3902,0.708333,2022-04-09,NSH,FLA,1
0.4512,0.56338,0.5854,0.347222,2022-04-09,DAL,NJD,1
0.4634,0.619718,0.561,0.513514,2022-04-10,MIN,LAK,0
0.3293,0.575342,0.5244,0.722222,2022-04-09,EDM,COL,1
0.5976,0.479452,0.622,0.408451,2022-04-09,VAN,SJS,0
0.4146,0.611111,0.5488,0.351351,2022-04-10,TBL,BUF,0
0.5732,0.567568,0.5732,0.569444,2022-04-10,PIT,NSH,0
0.6585,0.555556,0.4756,0.625,2022-04-10,WSH,BOS,0
0.4268,0.643836,0.4756,0.391892,2022-04-10,CAR,ANA,0
0.6341,0.333333,0.4512,0.569444,2022-04-10,CHI,DAL,1
0.4634,0.625,0.3293,0.567568,2022-04-12,MIN,EDM,0
0.4756,0.616438,0.4878,0.589041,2022-04-12,BOS,STL,1
0.3659,0.643836,0.5488,0.36,2022-04-12,TOR,BUF,1
0.5366,0.383562,0.5366,0.369863,2022-04-12,DET,OTT,1
0.3902,0.712329,0.4756,0.386667,2022-04-12,FLA,ANA,0
0.4634,0.635135,0.4268,0.648649,2022-04-12,NYR,CAR,1
0.5732,0.560976,0.3902,0.45122,2022-04-29,PIT,CBJ,0
0.6585,0.561644,0.5,0.315068,2022-04-12,WSH,PHI,0
0.6341,0.337838,0.622,0.39726,2022-04-14,CHI,SJS,0
0.5732,0.567568,0.3293,0.573333,2022-04-14,NSH,EDM,1
0.4512,0.575342,0.4146,0.60274,2022-04-12,DAL,TBL,0
0.5,0.310811,0.4634,0.64,2022-04-13,PHI,NYR,1
0.3902,0.472973,0.4756,0.27027,2022-04-13,CBJ,MTL,0
0.5244,0.726027,0.561,0.513158,2022-04-13,COL,LAK,0
0.4756,0.608108,0.5366,0.378378,2022-04-14,BOS,OTT,1
0.5488,0.355263,0.4878,0.594595,2022-04-14,BUF,STL,1
0.3659,0.648649,0.6585,0.554054,2022-04-14,TOR,WSH,0
0.4146,0.608108,0.4756,0.381579,2022-04-14,TBL,ANA,0
0.5732,0.565789,0.4146,0.465753,2022-04-14,PIT,NYI,0
0.4268,0.64,0.5366,0.391892,2022-04-14,CAR,DET,1
0.6341,0.328767,0.561,0.52,2022-04-12,CHI,LAK,1
0.5732,0.575342,0.622,0.402778,2022-04-12,NSH,SJS,0
0.4512,0.567568,0.4634,0.630137,2022-04-14,DAL,MIN,1
0.5244,0.72973,0.5854,0.351351,2022-04-14,COL,NJD,0
0.4756,0.266667,0.4146,0.472973,2022-04-15,MTL,NYI,1
0.4756,0.613333,0.5732,0.558442,2022-04-16,BOS,PIT,0
0.5488,0.363636,0.5,0.306667,2022-04-16,BUF,PHI,0
0.4756,0.263158,0.6585,0.56,2022-04-16,MTL,WSH,1
0.5366,0.373333,0.3659,0.653333,2022-04-16,OTT,TOR,1
0.4634,0.644737,0.5366,0.386667,2022-04-16,NYR,DET,0
0.4878,0.6,0.4634,0.621622,2022-04-16,STL,MIN,0
0.5732,0.573333,0.6341,0.333333,2022-04-16,NSH,CHI,0
0.4512,0.573333,0.622,0.391892,2022-04-16,DAL,SJS,0
0.5244,0.733333,0.4268,0.631579,2022-04-16,COL,CAR,0
0.3293,0.597561,0.5976,0.487805,2022-04-29,EDM,VAN,0
0.561,0.519481,0.3902,0.466667,2022-04-16,LAK,CBJ,0
0.5366,0.381579,0.3902,0.72,2022-04-17,DET,FLA,1
0.4146,0.411765,0.3659,0.657895,2022-01-22,NYI,TOR,1
0.5,0.302632,0.5488,0.371795,2022-04-17,PHI,BUF,1
0.5732,0.565789,0.4878,0.605263,2022-04-17,NSH,STL,1
0.4634,0.626667,0.622,0.386667,2022-04-17,MIN,SJS,0
0.4756,0.38961,0.3902,0.460526,2022-04-17,ANA,CBJ,0
0.5244,0.723684,0.6585,0.565789,2022-04-18,COL,WSH,1
0.5976,0.5,0.4512,0.565789,2022-04-18,VAN,DAL,0
0.3659,0.662338,0.5,0.298701,2022-04-19,TOR,PHI,0
0.4756,0.25974,0.4634,0.631579,2022-04-19,MTL,MIN,1
0.4146,0.605263,0.5366,0.38961,2022-04-19,TBL,DET,1
0.4146,0.460526,0.3902,0.723684,2022-04-19,NYI,FLA,1
0.4878,0.597403,0.4756,0.618421,2022-04-19,STL,BOS,1
0.4756,0.384615,0.561,0.525641,2022-04-19,ANA,LAK,1
0.622,0.394737,0.3902,0.454545,2022-04-19,SJS,CBJ,0
0.5488,0.326531,0.5366,0.382979,2022-02-17,BUF,OTT,1
0.3293,0.584416,0.4512,0.558442,2022-04-20,EDM,DAL,0
0.4756,0.25641,0.5,0.307692,2022-04-21,MTL,PHI,1
0.4146,0.61039,0.3659,0.653846,2022-04-21,TBL,TOR,0
0.3902,0.727273,0.5366,0.384615,2022-04-21,FLA,DET,0
0.5854,0.350649,0.5488,0.379747,2022-04-21,NJD,BUF,1
0.4146,0.454545,0.4634,0.653846,2022-04-21,NYI,NYR,1
0.5732,0.564103,0.4756,0.61039,2022-04-21,PIT,BOS,0
0.4634,0.636364,0.5976,0.487179,2022-04-21,MIN,VAN,0
0.4878,0.615385,0.4512,0.551282,2022-04-21,CGY,DAL,0
0.561,0.531646,0.6341,0.333333,2022-04-21,LAK,CHI,0
0.622,0.38961,0.4878,0.602564,2022-04-21,SJS,STL,1
0.3902,0.448718,0.5366,0.384615,2022-04-22,CBJ,OTT,1
0.3293,0.589744,0.5244,0.705128,2022-04-22,EDM,COL,0
0.4756,0.615385,0.4634,0.64557,2022-04-23,BOS,NYR,0
0.5488,0.3875,0.4146,0.448718,2022-04-23,BUF,NYI,0
0.5366,0.392405,0.4756,0.253165,2022-04-23,OTT,MTL,0
0.5366,0.379747,0.5732,0.56962,2022-04-23,DET,PIT,1
0.4146,0.615385,0.5732,0.564103,2022-04-23,TBL,NSH,0
0.3902,0.730769,0.3659,0.64557,2022-04-23,FLA,TOR,0
0.5854,0.346154,0.4268,0.64557,2022-04-23,NJD,CAR,1
0.4878,0.620253,0.5976,0.481013,2022-04-23,CGY,VAN,0
0.561,0.5375,0.4756,0.379747,2022-04-23,LAK,ANA,0
0.622,0.397436,0.6341,0.329114,2022-04-23,SJS,CHI,0
0.3902,0.721519,0.4146,0.620253,2022-04-24,FLA,TBL,1
0.5854,0.341772,0.5366,0.3875,2022-04-24,NJD,DET,1
0.4146,0.443038,0.4268,0.65,2022-04-24,NYI,CAR,1
0.4634,0.645833,0.4756,0.574468,2022-02-15,NYR,BOS,0
0.5,0.316456,0.5732,0.5625,2022-04-24,PHI,PIT,0
0.6585,0.556962,0.3659,0.65,2022-04-24,WSH,TOR,1
0.3902,0.455696,0.3293,0.582278,2022-04-24,CBJ,EDM,0
0.5732,0.556962,0.4634,0.64557,2022-04-24,NSH,MIN,1
0.4756,0.375,0.4878,0.6125,2022-04-24,ANA,STL,1
0.6341,0.3375,0.5,0.3125,2022-04-25,CHI,PHI,0
0.4756,0.625,0.3902,0.7125,2022-04-26,BOS,FLA,0
0.4756,0.230769,0.5488,0.307692,2022-02-23,MTL,BUF,0
0.5366,0.4,0.5854,0.3375,2022-04-26,OTT,NJD,0
0.5366,0.433962,0.3659,0.653846,2022-02-26,DET,TOR,1
0.4146,0.625,0.3902,0.45,2022-04-26,TBL,CBJ,0
0.4634,0.6375,0.4268,0.654321,2022-04-26,NYR,CAR,1
0.5732,0.555556,0.3293,0.5875,2022-04-26,PIT,EDM,1
0.6585,0.55,0.4146,0.45,2022-04-26,WSH,NYI,1
0.5732,0.55,0.4878,0.625,2022-04-26,NSH,CGY,1
0.5244,0.7,0.4878,0.604938,2022-04-26,COL,STL,0
0.622,0.4,0.4756,0.382716,2022-04-26,SJS,ANA,1
0.4756,0.62963,0.5488,0.382716,2022-04-28,BOS,BUF,0
0.5366,0.395062,0.3902,0.716049,2022-04-28,OTT,FLA,1
0.4146,0.45122,0.4146,0.621951,2022-04-29,NYI,TBL,1
0.6585,0.520833,0.3902,0.477273,2022-02-08,WSH,CBJ,1
0.4268,0.658537,0.5854,0.333333,2022-04-28,CAR,NJD,0
0.4634,0.641975,0.4878,0.617284,2022-04-28,MIN,CGY,0
0.5244,0.691358,0.5732,0.555556,2022-04-28,COL,NSH,1
0.3293,0.592593,0.622,0.395062,2022-04-28,EDM,SJS,0
0.5488,0.390244,0.6341,0.341463,2022-04-29,BUF,CHI,0
0.3659,0.658537,0.4756,0.621951,2022-04-29,TOR,BOS,0
0.4756,0.268293,0.3902,0.707317,2022-04-29,MTL,FLA,0
0.5854,0.329268,0.5366,0.390244,2022-04-29,NJD,DET,1
0.4634,0.634146,0.6585,0.536585,2022-04-29,NYR,WSH,0
0.5,0.304878,0.5366,0.402439,2022-04-29,PHI,OTT,1
0.5732,0.596154,0.4268,0.693878,2022-02-20,PIT,CAR,1
0.3902,0.45679,0.4146,0.617284,2022-04-28,CBJ,TBL,0
0.4512,0.560976,0.4756,0.378049,2022-04-29,DAL,ANA,0
0.4634,0.646341,0.5244,0.682927,2022-04-29,MIN,COL,0
0.5976,0.493827,0.561,0.536585,2022-04-28,VAN,LAK,0
0.5488,1.0,0.3902,0.0,2022-10-07,NSH,SJS,0
0.3902,0.0,0.5488,1.0,2022-10-08,SJS,NSH,1
0.6341,1.0,0.622,0.0,2022-10-11,NYR,TBL,0
0.5366,0.0,0.5244,1.0,2022-10-11,LAK,VGK,1
0.5366,0.0,0.622,1.0,2022-10-12,WSH,BOS,1
0.6585,1.0,0.4512,0.0,2022-10-12,CAR,CBJ,0
0.2683,1.0,0.6585,0.0,2022-10-12,MTL,TOR,0
0.6829,1.0,0.3415,0.0,2022-10-12,COL,CHI,0
0.378,1.0,0.3293,0.0,2022-10-12,ANA,SEA,0
0.5976,1.0,0.4878,0.0,2022-10-12,EDM,VAN,0
0.561,1.0,0.3049,0.0,2022-10-13,PIT,ARI,0
0.3049,1.0,0.3293,0.0,2022-10-13,PHI,NJD,0
0.3902,1.0,0.4024,0.0,2022-10-13,BUF,OTT,0
0.4512,0.0,0.7073,1.0,2022-10-13,NYI,FLA,1
0.6585,0.5,0.5366,0.0,2022-10-13,TOR,WSH,0
0.5488,0.666667,0.561,1.0,2022-10-13,NSH,DAL,1
0.6463,0.0,0.6341,1.0,2022-10-13,MIN,NYR,1
0.6098,1.0,0.6829,0.5,2022-10-13,CGY,COL,0
0.5244,1.0,0.3415,0.0,2022-10-13,VGK,CHI,0
0.5366,0.0,0.3293,0.5,2022-10-13,LAK,SEA,1
0.4512,0.0,0.622,0.5,2022-10-14,CBJ,TBL,1
0.3902,1.0,0.2683,0.5,2022-10-14,DET,MTL,0
0.4756,1.0,0.6341,0.666667,2022-10-14,WPG,NYR,0
0.3902,0.0,0.6585,1.0,2022-10-14,SJS,CAR,1
0.3902,0.5,0.7073,1.0,2022-10-15,BUF,FLA,1
0.3049,1.0,0.4878,0.0,2022-10-15,PHI,VAN,0
0.622,1.0,0.3049,0.0,2022-10-15,BOS,ARI,0
0.3293,0.0,0.3902,1.0,2022-10-15,NJD,DET,1
0.5366,0.333333,0.2683,0.333333,2022-10-15,WSH,MTL,0
0.6585,0.666667,0.4024,0.0,2022-10-15,TOR,OTT,0
0.561,1.0,0.622,0.333333,2022-10-15,PIT,TBL,0
0.4512,0.5,0.378,0.5,2022-10-15,NYI,ANA,0
0.5976,1.0,0.4512,0.0,2022-10-15,STL,CBJ,0
0.6463,0.0,0.5366,0.333333,2022-10-15,MIN,LAK,1
0.561,1.0,0.5488,0.5,2022-10-15,DAL,NSH,0
0.5976,0.5,0.6098,1.0,2022-10-15,EDM,CGY,1
0.3293,0.333333,0.5244,1.0,2022-10-15,SEA,VGK,1
0.3902,0.0,0.3415,0.333333,2022-10-15,SJS,CHI,1
0.6341,0.75,0.378,0.333333,2022-10-17,NYR,ANA,0
0.6585,0.5,0.3049,0.333333,2022-10-17,TOR,ARI,1
0.622,1.0,0.7073,0.666667,2022-10-17,BOS,FLA,0
0.2683,0.5,0.561,0.666667,2022-10-17,MTL,PIT,0
0.5366,0.5,0.4878,0.0,2022-10-17,WSH,VAN,0
0.3902,0.666667,0.5366,0.5,2022-10-17,DET,LAK,1
0.6463,0.0,0.6829,0.666667,2022-10-17,MIN,COL,1
0.561,1.0,0.4756,0.5,2022-10-17,DAL,WPG,0
0.3293,0.25,0.6585,1.0,2022-10-17,SEA,CAR,1
0.3293,0.333333,0.378,0.25,2022-10-18,NJD,ANA,0
0.4024,0.333333,0.622,0.75,2022-10-18,OTT,BOS,0
0.4512,0.25,0.4878,0.0,2022-10-18,CBJ,VAN,0
0.4512,0.666667,0.3902,0.0,2022-10-18,NYI,SJS,0
0.5488,0.4,0.5366,0.6,2022-10-18,NSH,LAK,1
0.622,0.25,0.3049,1.0,2022-10-18,TBL,PHI,1
0.5976,0.333333,0.3902,0.666667,2022-10-18,EDM,BUF,1
0.6098,1.0,0.5244,0.75,2022-10-18,CGY,VGK,0
0.7073,0.75,0.3049,0.75,2022-10-19,FLA,PHI,0
0.6829,0.5,0.4756,0.666667,2022-10-19,COL,WPG,1
0.3293,0.2,0.5976,1.0,2022-10-19,SEA,STL,1
0.622,0.8,0.378,0.2,2022-10-20,BOS,ANA,0
0.2683,0.6,0.3049,0.25,2022-10-20,MTL,ARI,0
0.6585,0.6,0.561,0.75,2022-10-20,TOR,DAL,0
0.561,0.75,0.5366,0.5,2022-10-20,PIT,LAK,0
0.4512,0.4,0.5488,0.333333,2022-10-20,CBJ,NSH,0
0.6341,0.6,0.3902,0.166667,2022-10-20,NYR,SJS,1
0.4024,0.5,0.5366,0.4,2022-10-20,OTT,WSH,0
0.4512,0.5,0.3293,0.5,2022-10-20,NYI,NJD,1
0.6463,0.25,0.4878,0.0,2022-10-20,MIN,VAN,0
0.6098,0.75,0.3902,0.75,2022-10-20,CGY,BUF,1
0.5976,0.5,0.6585,0.75,2022-10-20,EDM,CAR,0
0.5244,0.8,0.4756,0.5,2022-10-20,VGK,WPG,0
0.7073,0.6,0.622,0.4,2022-10-21,FLA,TBL,1
0.3415,0.5,0.3902,0.5,2022-10-21,CHI,DET,0
0.6829,0.4,0.3293,0.333333,2022-10-21,COL,SEA,1
0.622,0.833333,0.6463,0.2,2022-10-22,BOS,MIN,0
0.3293,0.6,0.3902,0.142857,2022-10-22,NJD,SJS,0
0.4024,0.6,0.3049,0.2,2022-10-22,OTT,ARI,0
0.5976,0.4,0.5976,1.0,2022-10-22,EDM,STL,1
0.2683,0.5,0.561,0.8,2022-10-22,MTL,DAL,1
0.5366,0.5,0.5366,0.428571,2022-10-22,WSH,LAK,0
0.622,0.5,0.4512,0.4,2022-10-22,TBL,NYI,0
0.4512,0.333333,0.561,0.8,2022-10-22,CBJ,PIT,1
0.4756,0.4,0.6585,0.666667,2022-10-22,WPG,TOR,1
0.5488,0.285714,0.3049,0.8,2022-10-22,NSH,PHI,1
0.4878,0.0,0.3902,0.8,2022-10-22,VAN,BUF,1
0.6098,0.8,0.6585,0.6,2022-10-22,CGY,CAR,0
0.5244,0.666667,0.6829,0.5,2022-10-22,VGK,COL,1
0.3415,0.6,0.3293,0.285714,2022-10-23,CHI,SEA,0
0.3902,0.6,0.378,0.166667,2022-10-23,DET,ANA,0
0.6341,0.5,0.4512,0.428571,2022-10-23,NYR,CBJ,1
0.7073,0.666667,0.4512,0.333333,2022-10-23,FLA,NYI,0
0.3049,0.666667,0.3902,0.25,2022-10-23,PHI,SJS,1
0.4024,0.666667,0.561,0.666667,2022-10-24,OTT,DAL,0
0.3293,0.5,0.5366,0.571429,2022-10-24,NJD,WSH,1
0.5976,0.5,0.561,0.666667,2022-10-24,EDM,PIT,0
0.4756,0.5,0.5976,0.75,2022-10-24,WPG,STL,0
0.5244,0.714286,0.6585,0.571429,2022-10-24,VGK,TOR,0
0.4878,0.0,0.6585,0.666667,2022-10-24,VAN,CAR,1
0.4512,0.375,0.3049,0.333333,2022-10-25,CBJ,ARI,1
0.6341,0.428571,0.6829,0.571429,2022-10-25,NYR,COL,1
0.622,0.857143,0.561,0.571429,2022-10-25,BOS,DAL,0
0.2683,0.428571,0.6463,0.333333,2022-10-25,MTL,MIN,1
0.3902,0.5,0.3293,0.571429,2022-10-25,DET,NJD,1
0.3415,0.666667,0.7073,0.571429,2022-10-25,CHI,FLA,0
0.6098,0.833333,0.561,0.571429,2022-10-25,CGY,PIT,0
0.3293,0.375,0.3902,0.666667,2022-10-25,SEA,BUF,0
0.5366,0.5,0.622,0.428571,2022-10-25,LAK,TBL,0
0.3902,0.222222,0.5244,0.75,2022-10-25,SJS,VGK,1
0.4512,0.428571,0.6341,0.375,2022-10-26,NYI,NYR,0
0.5976,0.6,0.5976,0.571429,2022-10-26,STL,EDM,1
0.378,0.142857,0.622,0.5,2022-10-26,ANA,TBL,1
0.622,0.875,0.3902,0.428571,2022-10-27,BOS,DET,0
0.3049,0.714286,0.7073,0.5,2022-10-27,PHI,FLA,0
0.4024,0.571429,0.6463,0.428571,2022-10-27,OTT,MIN,1
0.3902,0.571429,0.2683,0.5,2022-10-27,BUF,MTL,1
0.5488,0.375,0.5976,0.5,2022-10-27,NSH,STL,0
0.3415,0.571429,0.5976,0.625,2022-10-27,CHI,EDM,1
0.561,0.625,0.5366,0.5,2022-10-27,DAL,WSH,0
0.3293,0.333333,0.4878,0.125,2022-10-27,SEA,VAN,1
0.3902,0.3,0.6585,0.5,2022-10-27,SJS,TOR,0
0.5366,0.444444,0.4756,0.571429,2022-10-27,LAK,WPG,1
0.5244,0.777778,0.378,0.125,2022-10-28,VGK,ANA,0
0.4512,0.333333,0.622,0.888889,2022-10-28,CBJ,BOS,1
0.3293,0.625,0.6829,0.5,2022-10-28,NJD,COL,0
0.6585,0.571429,0.4512,0.5,2022-10-28,CAR,NYI,1
0.4878,0.222222,0.561,0.5,2022-10-28,VAN,PIT,0
0.3049,0.285714,0.4756,0.625,2022-10-28,ARI,WPG,1
0.561,0.555556,0.6341,0.444444,2022-10-29,DAL,NYR,1
0.7073,0.555556,0.4024,0.5,2022-10-29,FLA,OTT,0
0.3902,0.272727,0.622,0.555556,2022-10-29,SJS,TBL,1
0.3049,0.625,0.6585,0.625,2022-10-29,PHI,CAR,1
0.3902,0.625,0.3415,0.5,2022-10-29,BUF,CHI,0
0.3902,0.5,0.6463,0.375,2022-10-29,DET,MIN,0
0.5976,0.428571,0.2683,0.555556,2022-10-29,STL,MTL,1
0.5366,0.5,0.6585,0.444444,2022-10-29,LAK,TOR,0
0.4512,0.555556,0.6829,0.444444,2022-10-29,NYI,COL,0
0.5488,0.333333,0.5366,0.555556,2022-10-29,NSH,WSH,1
0.6098,0.714286,0.5976,0.666667,2022-10-29,CGY,EDM,1
0.3293,0.4,0.561,0.444444,2022-10-29,SEA,PIT,0
0.3293,0.666667,0.4512,0.3,2022-10-30,NJD,CBJ,0
0.3415,0.444444,0.6463,0.444444,2022-10-30,CHI,MIN,1
0.3049,0.25,0.6341,0.5,2022-10-30,ARI,NYR,1
0.378,0.222222,0.6585,0.4,2022-10-30,ANA,TOR,0
0.5244,0.8,0.4756,0.555556,2022-10-30,VGK,WPG,0
